lebih baik gua marah benci kalo benci enggak bakal mau kenal	anger
ketika kamu rasa begitu marah kamu hampir hilang kendali atas diri sendiri wajah sangat marah topan	anger
siapa bilang punya anak senang ros sodorin anak tantrum ngantuk enggak mau bobo istigfar kenceng	anger
halo kak ofiee aku suka banget sama genre au kakak baru semangat te- nge-au nya jaga sehat selalu jangan lupa baha hai wow aku senang banget dengernya terima kasih suka mau bacaa jangan lup fiecc	joy
cinta adalah harga momen sama terima ubah datang hidup tangan buka jabat tangan tulip	love
pagi cerah ku market ku hijau hijau	joy
pas lihat lirik gue jadi rasa rasa mark sungguh gue sedih rasa jahatsebegitu depress nya orang idol hilang masa child nyademi karya kadang hujat	sadness
laku ketika mikir keras mantengin leptop harap dapat ide buntu nyetel musik harap rileks otak biar inspirasi buntu glibag-glibug kasur renung peluk bantal kemudian tidur	sadness
gue enggak ngestan sn ikut sedih denise out grup moga sukses te- depan buat denise	sadness
sayang tidak suka kalo sih pacar mu datang acara meet and greet kamu harap kamu harga asa fan tidak mau acara kamu kacau hanya pacar mu datang	anger
selamat ulang tahun himasifo aku doa baik mu segala moga bisa beri manfaat ju- almamater bangsa terimakasih mas hilman dulu ajak ku ikut jadi bagi team mu	joy
suka suka sayang sayang cinta cintamaka akhir jalan kau temu bahagia	joy
aku lihat bayang aneh lantai	fear
makasiih iya ampun kaget banget	joy
sayang lemah cuma harga wkwk memang belum rilis sih harga berapa kalo gue lihat video dibandinginnya sama hp huawei porsche design lebih mahal iphone x kagak tau deh hp bakal laku apa kagak indonesia	sadness
lo sengaja pilih guee okee jea baik bgtt aneh ahaha salting mulu kerja habis ngilang lo bego banget pas taksir orang lebih bego gue pokok bawel banget anak enggak bisa diem seru rame banget pas space triak muluu otw kcb nih bos iloyoo jea	love
ahahhah iya masama bayang saja beli te- kaget belakang enggak nyatu te- tangis semua	fear
enggak soal gue kurang suka suka sih enggak banget banget begitu	sadness
aku rasa seperti bara api tak kendali rasa amarah bara	anger
buat kali gue enggak erti sama jalan pikira lo gar jelas jelas vara hamil goblokk satu buat lo zara gue tau lo kaget kecewa sama kakak lo hamil anjritt lo enggak tau alesan kakak lo laku semua anjing emosi banget gue	anger
cinta bisa entah bisa aku jaga cara seperti apa bisa aku jaga cara bagaimana	love
terima kasih homo haha iya hapy birthday ayu heheh tua saja nih hehe	joy
hayuk ah ikut biar ramai lihat acara waisak ikut	joy
aduh jadi malu	fear
luar biasa pak	joy
tidak-ada beda parah	anger
sedih banget enggak sih	sadness
sungguh orang gugur jalan-ku tidak lah mati hidup bahkan selalu hidup dapat rejeki kau selalu hidup adab amp	joy
kerja kantor malang rejeki jadi seksi sibuk temen-temen mudik malang taun enggak mesti bisa pulang sekali rejeki rejeki susah nilai pakai nominal gaji gede apa alhamdulillah	joy
semangat buat hari lu deserve be happy anw jangan lupa sarap agas	joy
te- enggak suka iri dengki ribet banget orang asing bikin konten pramusim indonesia te- dikomenin cari engagement te- ha- ngapain enggak posting giat pramusim manusia ribet anjir	anger
hai sender selamat pagi tristan bisa dirent minggu a soft-dominant type kalem seru lucuu sangat sangat penyayangg perhati suka kasih pukis manja bayiin pacarnyaa cocok sama sender suka dimanja-manja	love
brengski gue benci banget sama matek	anger
ibuqu demen banget teriak becanda gt ngelawaq mulu demen india kalo lihat beranta dikit deh ngomul wkwk aku sayang banget dong kalo nyuruh teh meni enggak satu kalo marah seram gampang baeknya lg moga sehat sehat selalu	love
lagu rasa indah sedih	sadness
selamaat te- semangat sender	joy
capek debat orangorang lihat sgalanya konteks hitam putih bisa ubah pandang mis kontra jadi pro hanya soal penting instan bisa sj semua putus mlewati alam ttt ha- paham konteks alam	sadness
sedih banget pagi pagi	sadness
order dress gw enggak posting mana bahkan akun shopee saja diliburin doi tetap mau order via dm ig pribadi boleh haru ngga	joy
bisa wfh mah enak bang sarkem mana bisa cacat nih kantor gue	anger
me too malah kalo menang enggak suka aku kasih tau jadi kalo aku belian barang begitu kayak yaudah kalo uang mah wkwk	joy
bego memang enggak bisa apa apa lu zar cuman beban doang	anger
semangat vancaa	joy
pengin tinggal pus enak saja lihat banyak buku	joy
sedih wak	sadness
sukadeh sama teman ngetweet kontenkonten wawas dunia nyata bisa share ilmu	joy
tuju bang begini bikin hidup enggak tenang saja yagk pikir kaya bagaimana cari order pengin enak sendiri saja jadi gw saja gedek benar bikin opik begitu	anger
terima kasih suam ngeluangin waktu nya buat jalan jarang ketemu tetap jaga sehat sayang	joy
partai merah kan ideologi dasar tidak aku ada akheratmasih jalan pancasila kahyak apa pak prof mnjelaskannyasila pertama jelas tidak sambung partai merah	anger
sedih mau cd	sadness
gue maklumin saja omong mommy gue memang enggak bakal setujuin gue suka demen cowok umur beda jauh makanya cari duda mapan umur saja	sadness
good moawwnnning lets start this sunny morning with happiness bb dont forget breakfast mandi pagi jadi siang saja have a nice day bffs semangat buat hari yuuuuup jangan lupa selalu syukur many people love you	joy
kucing kota panik kejer	fear
tanya tak akan habis kak lanjut bakal kapan punya anak anak bisa apa anak sekolah mana blablabla kau bisa lewat semua kak good luck	sadness
ih kok marah marah sih	anger
nih aku enggak tau tuhan baik banget kasih calon ganteng baik ringan tangan suka bantu orang sayang sih baik banget syukur banget aku tau	love
ketika kamu rasa seperti kamu jebak gelap rasa takut tak kunjung akhir bulan baru wajah ketakutan berkeringat	fear
iya kan sedih	sadness
enak tuh makan bakso makji soal pagi hujan te- pengin beli makan takut tiba hujan deres	fear
ajar agama tuntas jadi enggak arang hidup isa saja sebut alquran te- lu mau jelekin isa bisa baca alquran ga	anger
ketika kamu rasa seperti kamu ha- navigasi lorong-lorong gelap rasa takut bulan baru wajah sangat ketakutan	fear
teliti ku orang paling susah nasihat adalah orang jatuh cinta dibilangin ajaaaa omong enggak gitu enggak gin ha- ekstra sabar	anger
kaya suka banget sama nih kaca sering banget foto kaca	love
yuhuuu w panutanqu andra photo happy sekali ketemu lain acara	joy
aku sayang mungkin aku tak selalu sisi kamu lama namun aku akan sentiasa doa moga tetap teguh jaga	love
enggak paham padahal buat global ngeri editor	fear
wow thx lu banget inspirasi fyi ngerintis usaha baruuuu bgttjd butuh banyak info trik n trik btw tarik tuh cara dapat bareng brended things fo lama ambil tangan produk jual	joy
baru bangun puji tuhan dapat kabar baik jimin	joy
heleh padahal hati dalam kecewa luarbiasa	sadness
senyum orang asing lihat balas senyum tulus adalah momen magis wajah tersenyum dengan mata bahagia kilau	joy
congratulation selamat adik cewek atas lahir putri gue kakak turut suka cita syukur senang beri selamat allah swt prosesing salin putri nya malam kakak doa moga putri nya jadi putri shalihah	joy
ketika rasa marah buat rasa seperti kamu hampir hilang kendali atas tindak wajah sangat marah larang	anger
werewolf boy situ suka banget sama style boyoung	love
sakit memang lepas orang sayang namun jangan salah jauh lebih sakit kalau tahan orang salah ouw	sadness
enggak dong mesti bijak beliau orangorang hebat tokoh tustas u- butuh ekonomi namun sayang belum jadi orang-orang besar kelas gusdur bung karno beliau sedang uji sejarah catat	sadness
rajin kerja ngga kalo punya semangat kerja tinggi mah gapapa	sadness
siapa besok ingat aa tommy selasa juni jam smstelpwa takut aa nya tinggal info traveloa deg deg an nih moga dapat tonton piala dunia langsung gak bakal bisa tidur nyenyak malam tunggu umum besok	fear
wah semangat	joy
ramadhan adalah bulan milad al quran tidak tahu kapan tanggal mulai turun wahyu allah swt memlalui malaikat-nya nabi muhammad saw	joy
negara negara demokrasi saling hormat lebih penting nur wahid takut banget sama nama museum	fear
iyaa takut banget soal fc rpku pakai thailand	fear
lirik lagu rendy pandugo - days dalem banget jadi inti hubung selisih just let flow and let be cause me youd be the one that i could see epic	joy
berita baik hari alhamdulillah kim buka instagram dulu belum sempat jadi soel pas punya akun amteun welcome back mr also goodnite wangjanim	joy
jadi tempat keluh kesah teman cerita teman makan bahkan sering lontar kak ayok makan aku rindu jauh ha- tunggu waktu libur jumpa tumpah rindu	sadness
minahasa tugu ajar agama bukit kasih kanonang jadi simbol indah beda yakin namun tetap rukun amp	joy
lorenzo cukup puas bisa laku rossi enggak bisa yaitu juara sama ducati tahun depan honda bisa juara pabrikan syukur bisa juara dunia	joy
diyana sakid hati gerogot pensil hilang kesedihannha	sadness
mungkin saja allah cubit uji mungkin saja allah sedang rindu rindu rintih rindu sujud panjang rindu puji-pujianku pada bisa saja allah cemburu aku lebih sayang rindu lelaki	sadness
baru kali enggak keluar rumah beberapa hari gegara enggak enak badan hari belum nganggur	sadness
kating takut adek tingkat aku doang kek matkul wajib padahal bukan mkp	fear
cuman aku malu saja buat ngepublish orang enggak pernah publish aku	fear
bapa surgawi tidak sedang diam tunggu dapat doa benar dapat datang kepada-nya butuh yakin bahwa paham terima kasih	love
om gabung densus dong daftar saja jinak bom mabok lem kan mending kerja nyata buat aman bangsa	joy
syukur pacar kamu cerita kamu arti sayang sama kamu bikin pacar kamu nyaman mungkin sama kamu cara kamu sendiri jangan cemburu buta	joy
habis waktu sama teman-teman alam bebas rasa bahagia bebas sejati pohon hijau abadi taman nasional	joy
makin dekat orang sangat perlu buah erti besar erti kalo banyak kurang kamu begitu susah banget sih dilakuin hidup nyata heemmmm	sadness
ukur pmrth prov maupun kabkota suksesadlh hasil ahir olh bpk predikat wtp raih wtpperlu kerja keras semua jajaranpemprov dkisdh berhasilcocot bacot busuk ahokerjokowerdiminta henti dulu fitnah enggak ngefek	anger
idih nuning kabur space kak ciba takut	fear
pernah enggak sih rasa takut lebih buat sayang banget tulus orang	fear
gue menang banget dah ah malu senang kaget jadi satu amat	fear
greget banget sih suka banget sama kucing enggak boleh pelihara kucing	love
sini tempat tumpah kasih sayang orang ibu masakan percaya tiada masakan paling sedap atas dunia nih masakan air tangan orang ibu siapa tuju	love
jangan lupa main jangan terlalu sibuk berfikir hasil akhir adalah eksekusi buah pikir mau mau bagaimana mau jadi apa selamat hari selasa moga	joy
another manusia tolol cocok kebiri	anger
semangat	joy
kalau ibu sakit ibu tetap kudu siapin makan dllwalau pakai delivery order segala macemsemangat bu	joy
segenap pegawai lingkung menteri hubung sedang duka atas musibah timpa rumah proses madam api hasil laku walaupun rekan jadi korban	sadness
tetangga gue anggap dekat banget baik kbangetan royal bgt eh tau dpo invest bodong hampir m bangke jadi takut soal banyak orangorang datang te- dm gue nyari info malesin anjir	anger
rtjadi gimana kamu tetap pilih tahan meski tahu kalau sedang jalin hubung mau katai bodoh takut dosa	anger
kompak niyee kaget heran geram enggak asing telinga	fear
tulis surat karna ulang tahun buat teman teman kelas smp sedih banget huhuut t enggak sangka teman bego sekarang bego sih maksud lama gitu enggak tau apa apa sekarang ha- tentu buat masa depan	sadness
segerrselamat pagi sabtu basah sabtu ceriayuks ngeroom	joy
momen mana kamu rasa seperti kamu temu titik rendah hidup tak tahu bagaimana naik bagan menurun wajah kecewa	sadness
lah anjir kalo biasa manggil adik mah adik saja kali enggak jelas lu anjir memang lu saja aneh cari bela	anger
capek banget packing barang mana banyak debu sedih banyak knangan sih walopun cuman tahun rumah banyak aktivitas laku situ	sadness
jangan sengaja hilang jika hanya dar dicarisatu perlu kamu tahu bahwa hilang tak selalu cari bisa ganti	sadness
kalo sifat buruk mungkin bisa rubah tambah umur ubah ada kalo biasa buruk mungkin sulit macam jadi hobi begitu enggak sih	fear
senyum orang kamu cinta adalah obat baik atas hari sulit hati merah wajah tersenyum dengan mata bahagia	joy
pas punya iya suka banget	love
berangkat pagi ajar jam langsung cus mau kampus pesan gojek kali jauh sekolah mau halte busway te- panas terik macet panjang jalan banyak tilang naik tj alhamdulillah dapat duduk jam jalan mac	joy
happy birthday sari all the best sehat selalu sukses cita cinta moga sari keluarga selalu lindung tuhan amin	joy
bikin makin sedih denise etik for my lockeys and member gue renti menang malah makin menang	sadness
oiya tinggal sosis telur jauh pasar wadai sana eh habis besok balik sama pengin bakso isi super pedas habis belum sampai	sadness
syukur hari ajar juang penuh rasa ikhlas semangat buah bahagia	joy
gue bukan antri sih tunggu tanda tangan wadek akademik masyaallah banget yak belum kalo elemen tempat u- dtng bulan puasa dtng telat pulang cepat hmmm	anger
tahu kamu bahwa papa rasa gagal buat anak senyum kamu wisuda orang sarjana papa adalah orang pertama diri beri tepuk tangan untuk	love
bangun bangun dapat kabar temenku positif takut jadi	fear
waktu guna lebih banyak tempat makan dar duduk nikmat es moci favorit harga rakyat banyak teman keluarga lah tani harihari libur ku abis sisa waktu rumah	joy
enggak butuh teman cewek purapura butuh teman cowok ketika dichat jawab hanya iya haha cuma diread	sadness
ah jadi emo anjir enggak asa mau jadi mahasiswa aja cemas takut bayang depan kayak gimana lingkung benarbenar baru orangorang bagai daerah moga gue bisa ngejalaninnya	fear
marak isu sexual harassment mulai gitasav via kata enggak bisa diam jadi ha- speakup biar masyarakat aware peduli menurutkuuu apa laku via bukan speakup lebih malu	sadness
memang gublug sih orangorang suka banget masang lampu led begini belakang mobil enggak tau apa bisa bahayain mobil belakang nya kalo malam tol biasa bawa angkot kali	anger
haha jaksel day ngebekas banget jadi bikin aku suka etik i campur language t      t keki banget	anger
somehow pernah sangat enggak percaya diri kulit sawo matang alias coklatt terima kasih beauty industri indonesia support jadi salah satu variabel bikin rasa percaya diri suka banget sama warna kulit sendiri	love
kemarin ngeluh kalau alm bapak doi antar jemput kerja eh tadi malam langsung mimpi antar sama doi pergi kerja bapak ku tidak sih takut	fear
sungguh memang indah cipta sang tuhan aku begitu sangat pesona lihat garis senyum manis sayang	love
jiyeeee jiyeee jeng dom habis menang lawan kei langsung sambut hangat girl friend kimlad halaaah sandiwara	joy
enggak erti suka banget	love
michi taksir doi temennya takut ribut	fear
buat siapa woii gua rasa soal enggak enak badan semalem apa punya indra hahahhaha harap banget guwehh	joy
wp bagus minggu wkwk tuli-san sas-tra atithesis bakal jadi wp favorit pas baca part tuh rasa nyaman suka sama tulis moga bisa nemu bagus eheh	love
bucin banget serius lucu kalo liatdengar suka sama orang tuh	love
cebong memang bangsat	anger
enggak boleh bonceng cowok cewek kalo bukan sodaraan aneh banget sih turut soal kan banyak nih cowo-cowo suka baik hati tawar bonceng soal memang baik saja begitu as a friend masa enggak bisa sih btw sekolah negeri	fear
makanya aku paham mbak via vallen marah banget ketika dapat dm gitu malah dibully cewe bully apa kalo dapat dm kayak begitu dianggep buah puji kali soal kalo goda arti menarique ew	anger
bangsat gue nyanyi nyanyi dapur nyata orang luar lihat pintu dapur	anger
ojo lali ngemil ceria by	joy
kalian semua boleh asumsi bijaksana jangan omong sana-sini cari bukti ujung fitnah thanks for you guys erti banget enggak omong enggak engga	anger
akak sama sedih anjr tonton inituh kawkwakwakawawk	joy
cihe zayn malik alay selamat wkwk iya memang jadi kayak anak punk cont	joy
gue bisa sayang sama lo layak lo ha- tau apa gue gue ha- repot diri kayak gin padahal ikut campur enggak skill perlu	love
samin ras tua pikun tidak punya rasa lupa statemenya lampu tuhan nggugu karsane priyonggo gonjak ganyuk ngelingsemi	anger
aaakk sama banget kayak teman sama aku teriak sekolah minta cutter buat bundir astagah legend banget si masalah putus sama cowonya te- cowonya suka sama cewek ngeri banget	fear
via vallen dapat leceh seksual via dm instagram main sepakbola asing klub lokal netizen malah blame the victim again sedih cewe-cewe nyalahin	sadness
sedih gapapa bisa ngabarin fans jadi enggak khawatir banget tinggal hilang	sadness
nafas asa berat penuh pedih tak bisa hilang	sadness
selamat leta batu pertama pmbangunan universitas islam internasional indonesia uiii moga islam indonesia damai toleran benarbenar jadi rujuk islam dunia kelak cc pak menag	joy
sedih banget	sadness
gua kaget serius	fear
enak banget pagi pagi bisa berak	joy
ketika hati terlalu harap seseorangmaka allah timpa atas kamu pedih pengharapansupaya kamu tahu bahwa allah sangat cemburu hati harap diamaka allah halang perkara sebut kamu harap pada-nya	sadness
suka banget dengar lagu memories-nya one piece kalo tau arti	love
dong sekarang akun aman banget kadang suka takut kalau ngetweet tiba tiba enggak bisa kirim sih kayak itumah sinyal anyway semangat hari	joy
gue harap sih jadi sih te suka sama ggvk bucin cinta sama semua lambat ggvk deh pergi biar deh hidup sesal hidup sesal tuh lebih sakit banding kasih karma datang cuma sekali	love
puasa tahun asa banget kurang khusunya shalat tarawih sama aji bisa diitung jari berapa kali padahal belum tahun depan bisa rasai	sadness
semangat hidup aku adalah ayah ibu keluarga terima kasih atas keluarga tak akan aku lupa semua kata keluarga ku sayang	love
jatuh cinta tidak kenal tipe kau tak peduli fisik isi kepala kau tahu hanya jantung debar kencang bila ada dekat	love
weh takut limit	fear
ba-an lihat trend denise kata keluar sn ampun sedih banget baru bangun baca begini	sadness
hablom suka banget sama seragam	love
asa bego kalau tinggal dikit enggak bisa jawab masuk kita wkwk	joy
pengin s asa sulit sekali gapai dapat anugerah jalan mudah s malah enggak mau allah kok begini dunia engkau cipta	sadness
wkwkwk enggak marah padahal	joy
makin benci sebel agama utama sekali agama entu bisa cuma bikin susah orang enggak guna	anger
begini meski lacur sekalipun enggak wenang laki-laki ngelecehin orang lacur lacur enggak gratis consent dua belah pihak this is why the worst enemy of feminim is women itself	anger
jeje galak banget gua takut	fear
aing macan marah	anger
enggak mau emosi tahan tahan	anger
ha- tadi beli lupa nama banyakin soalnha enak	sadness
aku dendam sama ntu orang	anger
leceh bukti pancasilais monggo kerja bukti pancasila mu percaya polisi bisa tangkap nih org	anger
senyum tak selalu arti orang bahagia kadang orang senyum hanya tak jelas hati t	sadness
selamat pagi taehyung aku cinta kabar baik baik saja kamu makan	love
ngeri yaampun	fear
aku bukan jilat pantat zohri seperti kalian kalau kalian rasa iri takut akuanggap sih zhri saudara ambi kalian jilat pantat kali habis berak kalo aku hiiiyyy ambilhah semuaa	anger
o buat muka wkwk kalo muka biar enggak kusam kadang pakai sunscreen saja tiap keluar sering bikin kusam malah sama pakai moisturizer aja pakai hadalabo saja bagus	joy
wkkw ribet banget paham kok paksa jadi tolol enggak paham hadeh	anger
kata bapak gua kalo dapat mertua suami pola pikir begini pikir pikir kena bukan cuman bikin sakit hati sakit batin sakit segala gala mertua suami baik gabakalan laku nyuruh bodoh	anger
tidak perlu jadi siapa-siapa tidak usah jadi siapa-siapa tidak usah jadi apa-apa cukup happy cukup lega bangga meski hanya jadi butir debu tempel tiang bendera nu tidak sempat usap kiamat kh munif zuhri	sadness
kok pilih sih takut malu universitas walaupun kampus diri orang tidak sendiri kan lawan mahasiswa seluruh indonesia kali bor	fear
ngejalanin mah biasa aja cuma kadang kasihan keluarga saja takut malu	fear
mmf say tanya bodoh xixi	anger
denger-denger pusat hoax nasional-nya nyata fh enggak muat masuk karung beras biarpun karung jumbo jauh lebih besar partai	sadness
mau nomor buat verif sedih akun log te-	sadness
tipu lah kalau i tak rindu guy suka buat lovebite dekat tits i	love
momen ketika kamu rasa adrenalin luap takluk main penuh aksi video game tabrak	joy
kelass jam kalo tidur takut lupa jamm	fear
ketika kamu rasa seperti kamu ha- lawan asa takut te- serang tangan terkepal ke depan wajah ketakutan	fear
ngeri banget	fear
takut banget jujur kalo yangti turun tangan	fear
gue sering banget typo allah mana kalo typo suka enggak sadar kayak typo adalah jalan ninjaku	fear
pagi pagi emosi baca au kesel enggak boleh bikin bian kecewa sedih ih	anger
lama sangat han terima kasih banyak hanifa	joy
memang dulu enggak begitu takut gue sama nih vi- sungguh sangat percaya diri benar alhamdulillah sehat te-	fear
suka banget godain	love
menang motor begitu memang gapada takut tbtb bawa motor jadi enggak fokus malah jatuh tabrak gua pernah menang motor enggak histeris malah pikir seram saja entar tbtb gua tabrak garagara enggak fokus nyetir drama memang	fear
suka enggak habis pikir kalo orang punya pikir selingkuhmain belakang kayak heh anjg pacar lu matimatian jaga lu u- hidup lu enggak berapa bagus ngerawat lu mikir buat selingkuh sumpah sampah banget	anger
semangat te- mbull	joy
momen mana kamu rasa seperti amarahmu adalah angin ribut robek segala sekitar tornado wajah bersungguh-sungguh	anger
iya cakep emosi nya dapat banget pagi pagi	anger
sumpah bikin emosi saja pagi pagi	anger
fan jepang kalau bikin fanart wenzhou suka cl nyempil cl tuh anak wenzhou gemas banget lihat huhu	love
selalu ku syukur detik segala apa lewat sama pait manis asam cerita memang awal adalah step baik hidup moga selalu lama amin	joy
kalo masalah masuk akpolnya sih aku enggak tau soal papa enggak pernah cerita pacar kakak sepupu aku tahun coba masuk baru tahun terima walaupun papa polisi tetap susah masuk	sadness
nggih mas aku bingung aja takut salah beli obat	fear
frik ambis gajelas malas gua rasa bodoh enggak bisa nyimbangin asu kesan jelek mulu gua padahal rata rata oke	anger
enggak bisa sayang anak s mau s psikologi bisa cuman bisa beberapa ju- psikologi paling banter ambil psikologi sdm kalo kamu ambil psikologi klinis ha- ajar s psikologi klinis ha- basic nya psikologi	sadness
contoh gemar sudut teriak paling toleran gemar tuduh gemar men-judge orang dasar versi cukup tau saja	anger
halah bacot mulu nih sih tua tolol jawab dulu orang panteis tuh ha- kayak gimana erti panteis enggak nyontek gugel tuh gimana kok jauh banget uiugm bahas apa sih kok makin ngalor ngidul gegara kamu jangan bawa asa gegara cewek viktor malu sama tytyd	anger
kasih puas hati member	joy
lihat yakin namun sakit suatu kau akan ingat entah orang bodoh hasil kau tipu orang baik kau sia sia kan	sadness
atm antri lumayan panjang nih ibu ibu antri belakang bawa anak sa ecek saldo sih anak intip intip te- tanya ibu td mama mama memang enam ribu bisa ambil bathin iris mental cidera serius	sadness
lagu mark enak banget asli	joy
mission accomplished penting ngenalin mama papa tinggal tanggal main kaaan syahadat aku baptis wagelaseh bagaimana edak	joy
cipta indah indah apa ingin hati doa berdzikir kepada indah wujud jadi milik	love
ketika lagu-lagu dulu bawa bahagia sekarang hanya ingat masa-masa sulit not musik wajah menangis	sadness
varian aku suka jasmine sih wangi enggak tusuk te- cium tahan lama kayak apa wangi mirip teh melati gitu kalo lavender soft banget wangi	love
helat asi games akan gelar agustus kurang gema netizen sedang khusuk main tagar politik	anger
kalo cewe opsi kak kalo enggak pintar manage uang punya banyak uang kadang perkara soal enggak mampu sih bukan enggak mau	sadness
memang rasa kurang banget alam kopi sempat ngeshift cafe nyata tidak sesuai ekspektasi butuh pengin banget punya banyak alam bidang kopi apa part time coffee shop solusi	sadness
ha- manusia kayak begini bikin negara sendiri saja kali te- kloning diri sendiri jadi banyak biar rasai enak enggak ngadepin diri sendiri selalu enggak mau terima masuk alas orang	anger
cinta mampu lunak besi hancur batu bangkit mati tiup hidup pada buat budak jadi pimpin ini dasyatnya cinta	love
alhamdulillah persib menang hati happy tidur tenang mvp malam adalah boleh tonton persib nge chat telah hari susah komunikasi garagara sibuk adek bedur	joy
penting janji bukti kerja nyata bukan hanya ucap sajajgn pas pilkada dekat rakyat bila terpilihlupakan janji itukita tunggu saja	anger
tidak percaya ktp akan jadi - hari tidak percaya anggar e ktp korupsi anggota dewan hormat mungkin bapak lebih tahu pura pura tidak tahu	anger
inti ketika kamu yakin semua seleksi bisa kamu lalu igtt seleksi alam enggak duga uji enggak tau sulit mudah	sadness
bagaimana lin coba deh mbok pikir saja kamu sbnre sayang banget sama mantan te- dtk laku kamu sama seperti pas jadi pacar mu kan jadi pupuk rasa nek begitu	sadness
tidak semua tempat boleh laksana sholat salah satu bangun diri kafir salah satu gereja aku lindung allaah swt goda setan kutuk https	fear
anyara anggota dki aku pengin macarin model kasino marah saja lucu sewot pas ngerayu cewek	anger
punya acara pagi bukan disiapin malam bangun lebih awal malah pilih marah marah pagi hari hdehh	anger
biasa kalo masalah teman cerita entah sekarang jadi susah sedang benarbenar lelah suruh bikin sanlat mikir sendiri hulu hilir walaupun dibantuin satu bapak sibuk kerja	sadness
hukum kuasa berani rakyat kecil bangsat plus bajing	anger
beh kaget tiba tiba makasii min wkwkwk	joy
silah enggak usah tanya aku suka baca tulis btari cantik banget	love
mau marah	anger
halo semua moga kalian tetap bahagia tetap semangat nge-ba nya yah-	joy
bukan beda sih orang gila semua twitt komentar twitt marah emosi buat orang tidak waras jadi bukan ente beda tidak waras	anger
oke arti dia panik jadi jawab enggak konsisten wkwkw	joy
me time adalah salah satu cara baik bisa laku weekend ala aku kalo aku suka banget weekend tonton seri we tv puas pakai indihome kalo weekend versi kamu apa nih bestie	love
dengar lagu def sunset with you puter epicure semarang kaget bangga kwhskshssks ily bestie	love
pernah pas omong sama twice aku bilang teman ku suka sama exo nayeon goblog banget anjing exo mah grup exo bukan twice mana nayeon mangut mangut kayak bangga	anger
halo aduh interested banget potray the betul side fc all member svt kena kalau ketemu love language woa physical touch enggak lepas supportive sweet words buat pacar suka hugs kisess	love
marah enggak apaapa nder wajar asal jangan larut jangan doain jelek apa tanam tuai jadi tenang aja penting kamu tetap jadi orang baik okay send love lu deserve better and the best partner	joy
harap suatu film seperti the judul the mungkin the coach kids semua orang libat aksi selamat benarbenar faith humanity restored haru	joy
takut namun usaha percaya diri	fear
tunggu koko koko bakal balik tinggal lebih lama sana balik jakarta banget nih cerita hmm baik	sadness
sedih jauh benar benar sayang sama aku pindah kelas bawah lantai sendiri teman susah kalau sedih happy cerita enggak bisa	sadness
mimi cowoku sih pulang keren its a good news start my exhausting dayy im beyond proud of lu bisa ngelewatin semua sakit mimi lets pakai another happy memories again we can laughing out loud again aku sayang banget sama kamu kamu ha- bahagia sehat selalu	love
haloow ka saja aku baru nemu au sekomplek cubang deh nih au greget banget sih kigen tuh suka enggak sih sama dika jadi ikut galau weh menur - halo anon aku enggak kokk aku memang biasa update weekend hehe tha	love
kasihan karyawan bapak mau lebaran malah jatuh sakit masuk rumah sekarang mudik terlalu cepat kampung halaman gusti allah kadang beri tidak pikir manusia manusia cuma bisa terima	sadness
indonesia kian pandang elokkinerja pak jokowi n kabinet sukses penuh inovasi n jaya antero nkri minus te- tidak mampu	joy
huaa alhamdulillah pagia dapat kabar baik jimin	joy
pengin marah marah	anger
cemburu lihat tengah bahagia bahagia kasih rasa salah kamu cukup paham beberapa asa paksa ha- kau sudah sendiri	sadness
ingat masa jaya tahun an untung bisa rasai jadi anak jaman semua tweet isi konyol aku rasai	joy
selamat siang sahabat pos mohon maaf baru balas kirim sebut terima sahabat terima kasih percaya guna layan fd	joy
aku rasa seperti aku bisa robek segala sekitar rasa marah	anger
beda sama gue tugas dikit ngeluh males-malesan kuliah ujan dikit enggak masuk kalau lihat bawa pengin nang bisa tinggal lingkung maaf kumuh bisa sekolah saja senang banget	sadness
benar sekali utama menyebrang jalan margonda kelapa - tiga juanda mungkin hanya - zebra cross motor-mobil semua ngebut jadi takut kalau nyebrang sekali nyebrang malah jadi khawatir kendara ngerem dadak	fear
ketika kamu rasa seperti kamu hilang semangat te- juang rintang asa tak atas taman nasional wajah kecewa	sadness
kapan masalah nya cepat klar	sadness
cari orangorang selalu sudut ansor sabar bagus kalau te- te- fitnah salah jangan tinggal diam saat	anger
inti thread benar adalah mau ucap selamat tanggal buat kamu mau bagi rasa sayang selalu sabar ngadepin baru sadar nyata kamu masuk kado natal minta tuhan dulu	love
aku meriang jadi enggak tonton sedih	sadness
kalo gue isiin kayak begini bisa habis comot ponakan gue te- bagi temanteman nya baik nyerempet bego	anger
berita pendeta ngebunuh anak angkat kalo enggak salah korban kondisi hamil belum bunuh perkosa dulu miris kali	sadness
pemuda indonesia bangga bahwa indonesia punya pimpin hebat tak dar kata terlalu banyak tindak doa rakyat indonesia moga selalu jujur n bijaksana	joy
ketika kamu rasa seperti kamu pisah asa bahagia seperti tembok tak bisa tembus batu bata wajah merenung	sadness
gabole marah cepett tua	anger
ketika kamu rasa seperti kamu perangkap gelap pikir penuh rasa takut bulan baru wajah ketakutan berkeringat	fear
ch - sedih banget	sadness
temu harimau jawa kampung halaman saksi percaya makin turun jumlah makan kijang banyak buru milik senapan kuatir lambat laun akan gesek manusia	fear
bangun jam sesuai alarm pas bangun panik bgt hampir menang ira telat kelas telah beberapa detik baru ingat kalo kelas jam	fear
